Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"704995","1","705258","","2009-04-01 10:52:12","","1","6446","<p>I seem to be forgetting my C++ ...</p>

<p>I'm trying to declare some functions in C in separate sources, and including the appropriate <code>.h</code> when necessary. It compiles OK; but the problem is during linking, where the linker complains about functions already being defined.</p>

<p>I even tried defining the functions as <code>extern</code>, in a (vain) attempt to just declare the functions and let the implementation come true only on the <code>.c</code>.</p>

<p>This is an abridged description of my code:</p>

<p><strong>common.h</strong></p>

<pre><code>#include &lt;stdio.h&gt;
</code></pre>

<p><strong>module1.h</strong></p>

<pre><code>#include ""common.h""
#ifndef MODULE1_H_
#define MODULE1_H_
int init(int option);
int open(char* db, char* username, char* password);
int get(int handler, int date[2], int time[2], int* data, int&amp; rowsize, int&amp; numrows);
int put(int handler, int* data, int&amp; datasize, int&amp; numrows);
int close(int handler);
int finalize();
#endif /* MODULE1_H_ */
</code></pre>

<p><strong>module2.h</strong></p>

<pre><code>#include ""common.h""
#ifndef MODULE2_H_
#define MODULE2_H_
int get1(int handler, int date, int time, int *data, int&amp; datasize, int&amp; rowsize);
int put1(int handler, int* data, int datasize);
#endif /*MODULE2_H_*/
</code></pre>

<p><strong>module1.cpp</strong></p>

<pre><code>#include ""module1.h""
int init(int option) { ... }
int finalize() { ... }
int get(int handler, int date[2], int time[2], int* data, int&amp; rowsize, int&amp; numrows) {
    ....
}
...
</code></pre>

<p><strong>module2.cpp</strong></p>

<pre><code>#include ""module1.h""
#include ""module2.h""
int get1(int handler, int date, int time, int* data, int rowsize) {
  int daterange[2]={date,date};
  int timerange[2]={time,time};
  int rsize, numrows, result;
  result=get(handler, daterange,timerange, data, rsize, numrows);
  rowsize=rsize; 
  if(numrows!=1) printf(""Uh oh...\n"");
  return result;
}
...
</code></pre>

<p><strong>Compilation &amp; linkage:</strong></p>

<pre><code>g++ -o module1.o -c module1.cpp
g++ -o module2.o -c module2.cpp
g++ -fPIC -shared -o library.so module1.o module2.o
</code></pre>

<p>As I said, it compiles OK. The problem is during linkage, where the linker ""sees"" that there are two implemented functions from <code>module1.h</code>: one from the inclusion of <code>module1.h</code> in <code>module1.cpp</code>; and the other from the inclusion of <code>module1.h</code> together with <code>module2.h</code> in <code>module2.cpp</code>.</p>

<p>I know the functions are supposed to be declared, but I'm obviously doing a faux-pas. 
Could someone please point out where it is? Thank you in advance.</p>
","36145","J.Batista","36145","MSalters","2011-05-23 10:06:49","2011-05-23 10:06:49","C++ multiple declaration of function error when linking","<c++><function><declaration>","3","3","","",""
"704998","1","709572","","2009-04-01 10:54:23","","0","855","<p>We want some items in a CListView to appear like hypertext links.</p>

<p>I can make everything underlined by setting the lfUnderline flag in LOGFONT, and creating a font from this, before calling SetFont - but this applies to the whole CListView.</p>

<p>Does anyone know how to make individual items in a CListView to appear underlined?</p>
","1078","John Sibly","","","","2012-08-30 12:27:01","How to underline individual items in a CListCtrl","<c++><visual-c++><mfc>","2","0","1","",""
"705015","1","","","2009-04-01 11:01:40","","0","684","<p>Is it possible to create a text sprite and selectively display parts of the same HTML file and ignore the rest. The part to be displayed is selected by a menu generated generated using CSS with links within the same page.</p>

<p>(The length of each section is unknown and expected to vary greatly).</p>

<p>Communicating with the server is unfortunately not an option.</p>

<p>And as you might expect i am new to CSS,PHP and JS</p>
","61181","qwrty","","","","2009-10-28 00:55:41","Selectively display different parts of a HTML file without SSI/Server side scripting","<javascript><css><css-sprites>","3","0","","",""
"705016","1","2095811","","2009-04-01 11:02:17","","2","2864","<p>I've started to use GeckoFX but I got a major issue with javascript:void(0) that acts as anchor which lets JS to pop new window and load url. How do I tell browser to do this INSIDE the geckobrowser component? RIght now, when I click it..nothing happens.</p>
","21209","Skuta","38206","Brian Rasmussen","2009-04-01 11:07:22","2010-01-19 18:08:30","How do I enable Javascript to function properly in GeckoFX?","<javascript><geckofx>","1","0","1","",""
"705021","1","","","2009-04-01 11:05:22","","3","3451","<p>I have an application crash, and as a result it is generating a crash dump in Windows platform. I send the exe and dll file to the customer. The customer has sent the user.dmp and drwtsn32.log file me. But, the customer do not have the corresponding pdb file. The customer just has dll and exe file. So, when I attach this user.dmp file to Windbg, I do not get the symbols. So, what do I need to do to get the symbols. Do, I need to send the pdb files to the customer? If yes, what he needs to do with these pdb file when a crash happens? 
I use three different machines: a) the build machine, c) the customer's test machine and c) my own debugging machine (not same as the build machine). 
The windbg is installed in the debugging machine. I can copy all the pdb files into my debugging machine from the build machine. 
Please let me know, how the customer can make use of the pdb files and how I do the debugging later.</p>

<p>Thanks
Kongkon</p>
","","user85598","294313","","2010-04-14 21:26:22","2010-04-14 21:26:22","PDB file crashdump user.dmp","<windows><crash><windbg><pdb-files>","2","0","2","",""
"705023","1","705047","","2009-04-01 11:06:56","","1","426","<p>I'm using a background worker in order to get data from a database. My problem is that I'm struggling to report any errors in the database activity.</p>

<p>I've tried straight up spawning a Dialog (Windows Form that I've created) from the DatabaseUpdater class. However, this hangs and I'm left with a white box instead of the error message. I've tried spawning the Dialog in a separate thread - this results in the Dialog appearing and disappearing almost instantly. Obviously I wasn't entirely surprised by this, but attempts at maintaining the Dialog resulted in the same white box effect.</p>

<p>I guess my question is really what is the best practice for displaying errors coming from threaded activity?</p>
","85603","Bailz","","","","2009-04-01 13:52:49","GUI Error Reporting","<c#><.net><user-interface><error-handling>","3","0","","",""
"705024","1","705115","","2009-04-01 11:07:17","","2","2630","<p>I am trying to move custom DataGrid column definition into a UserControl.</p>

<p>MyComboBoxColumn.xaml</p>

<pre><code>&lt;dg:DataGridTemplateColumn 
    x:Class=""WpfDecomposition.MyComboBoxColumn""
    xmlns=""http://schemas.microsoft.com/winfx/2006/xaml/presentation""
    xmlns:x=""http://schemas.microsoft.com/winfx/2006/xaml""
    xmlns:dg=""clr-namespace:Microsoft.Windows.Controls;assembly=WpfToolkit""
    x:Name=""_this""
    &gt;

    &lt;dg:DataGridTemplateColumn.Header&gt;
        &lt;Button Content=""{Binding MyHeader, ElementName=_this}"" &gt;&lt;/Button&gt;
    &lt;/dg:DataGridTemplateColumn.Header&gt;

&lt;/dg:DataGridTemplateColumn&gt;
</code></pre>

<p>MyComboBoxColumn.cs</p>

<pre><code>public partial class MyComboBoxColumn : DataGridTemplateColumn
{
    public MyComboBoxColumn()
    {
        InitializeComponent();
    }

    public static DependencyProperty MyHeaderProperty = 
        DependencyProperty.Register(""MyHeader"", typeof(string), typeof(MyComboBoxColumn), new PropertyMetadata(""TEST""));
}
</code></pre>

<p>Main windows XAML:</p>

<pre><code>&lt;dg:DataGrid CanUserAddRows=""True"" AutoGenerateColumns=""False""&gt;
    &lt;dg:DataGrid.Columns&gt;
        &lt;my:MyComboBoxColumn /&gt;
    &lt;/dg:DataGrid.Columns&gt;
&lt;/dg:DataGrid&gt;
</code></pre>

<p>I would expect to see a button ""TEST"" in the column's header, but instead I see the empty button. Looks like the binding is broken. What is wrong?</p>
","62192","alex2k8","","","","2010-10-13 08:34:32","WPF decomposition - DataGridTemplateColumn","<wpf><wpftoolkit><datagridtemplatecolumn>","2","0","","",""
"705033","1","705170","","2009-04-01 11:09:21","","5","1378","<p>I'm trying to learn the new ASP .NET MVC framework and would like to know the best practice for using UserControls.</p>

<p>I understand that you can render UserControl's as a partial and pass data to them from a controller. Ideally I would think that it makes sense not to have a code behind file as this creates a temptation to break the MVC rules.</p>

<p>I'll give an example where I don't understand how UserControls fit into the pattern.</p>

<blockquote>
  <p>I have a UserControl that shows the
  latest tags (much like on
  StackOverflow). Unlike StackOverflow I
  want to display this UserControl on
  all of my pages. If  I have a
  controller say QuestionController
  which is meant to handle actions from
  some question views e.g. view and
  detail, does this mean I have to fetch
  the data in the QuestionController and
  then pass it to the UserControl?</p>
  
  <p>If I create another controller say
  SearchController then I would have to
  replicate the same functionality to
  get the latest tags to pass to a
  partial again. Doesn't this mean that
  the 2 different controllers are doing
  extra things that they weren't
  originally intended to do?</p>
</blockquote>
","42707","Alex","2047","","2010-04-28 05:26:21","2010-04-28 05:26:21","ASP .NET MVC correct UserControl architecture","<asp.net-mvc><user-controls><partial-views>","3","0","1","",""
"705037","1","705051","","2009-04-01 11:11:47","","-1","10848","<p>I'm working with a C++ class-library that provides a Thread base-class where the user has to 
implement a <code>run()</code> method.</p>

<p>Is there a recommended way on how to pass parameters to that <code>run()</code> method? Right now
I prefer to pass them via the constructor (as pointers).</p>
","85322","Jens","3604745","","2016-09-06 14:51:57","2016-09-06 14:51:57","How to pass parameters to a Thread object?","<c++><multithreading><concurrency>","7","0","0","",""
"705043","1","705058","","2009-04-01 11:13:49","","1","160","<p>In ASP.NET MVC it seems to be common practice not to use GET requests for calls to a controller that modify the model. For example, deleting a customer should not be possible by clicking a simple HTML link. </p>

<p>The only reason for this rule I am aware of is not safeguard against web-crawlers which might indavertently alter the database. GET requests are commonly regarded as safe, whereas POST requests are not. </p>

<p>Does this mean that this rule does not apply to non-public portions of a website (Example: Your password-protected user administration area)? Or is there any other reason not to use destructive GET requests?</p>
","59301","Adrian Grigore","","","","2009-04-02 09:36:11","ASP.NET MVC: Do GET requests on private web pages have to be nondestructive?","<asp.net-mvc>","4","0","","",""
"705049","1","705062","","2009-04-01 11:16:46","","2","3226","<p>Is there an easy way to read settings from a (asp.net) web.config file using javascript within a html page?</p>

<p>BTW I have found examples of passing config settings into javascript blocks within aspx pages e.g.</p>

<pre><code>&lt;script type=""text/javascript""&gt;
function ReadConfigSettings(){   
   var wibble = '&lt;%=ConfigurationManager.ConnectionStrings[""MyConnString""].ConnectionString %&gt;'   }
&lt;/script&gt;
</code></pre>

<p>but this is NOT what I'm trying to do.  I need to read the settings from within a stand-alone html page.</p>
","15613","mdresser","","","","2012-01-30 12:14:16","Read .net config files with Javascript (not javascript in an aspx page)","<.net><javascript><web-config>","3","1","","",""
"705054","1","706985","","2009-04-01 11:17:45","","7","3656","<p>I have two config-files</p>

<pre><code>/app/config/database.yml
</code></pre>

<p>and</p>

<pre><code>/app/config/userconfig.yml
</code></pre>

<p>i don't want to put the database credentials and userconfig in the svn-repository, so i have database.yml.dist and userconfig.yml.dist checked in.</p>

<p>What is the best way to get copys of the dist-files in the shared-directory when deploying the app for the first time?</p>

<p>For later deploys i'll link to them from /app/current/config</p>
","53800","","","","","2014-04-10 11:09:32","Where do you put your app-config-files when deploying rails with capistrano and svn","<ruby-on-rails><svn><deployment><configuration-files><capistrano>","2","0","4","",""
"705057","1","","","2009-04-01 11:20:13","","1","1863","<p>I am working a WPF application, where I have maintained a Menu Bar with Input Gestures i.e keyboard Shortcuts.</p>

<p>For Save As menu item, I have kept Ctrl+A as per User's requirement. It works fine as far as the focus is on the main window.</p>

<p>Now my problem is, suppose use has navigated in some Listbox in window, and if he presses Ctrl+A, then Select All functionality takes places for the list box and Save As dialog box does not get called (as i have done the command binding for this input gesture)</p>

<p>Any idea how can I avoid this? and yes, I can not change my input gesture. It has to be Ctrl+A. :)</p>

<p>Thanks</p>
","","Prachi","109070","","2009-08-18 18:29:27","2009-08-18 18:29:27","WPF input gesture","<wpf><xaml>","1","0","","",""
"705063","1","705073","","2009-04-01 11:22:17","","1","526","<p>What is the best way to implement a strategy for the constructor of a template/abstract class in C#?
I have several classes which are all based on parsing a string inside the constructor.
The parsing is done in a static method which creates list of key value pairs and is common for all classes, but some fields are also common for all classes - thus I use a abstract template class.</p>

<p>The problem is that I do not see a way to inherite the implementation of the constructor of the abstract base class. Otherwise I would implement the constructor strategy in the base class and  would force the handling of the lists inside some abstract methods.</p>

<p>Edit:
Added Not working code for the template class</p>

<pre><code>public abstract class XXXMessageTemplate 
{
    public XXXMessageTemplate(string x) // implementation for the constructor 
   {
       Parse(x);//general parse function
       CommonFields();//filling common properties
       HandlePrivateProperties();//fill individual properties
       HandlePrivateStructures();//fill individual structures
    }
    abstract void HandlePrivateProperties();
    abstract void HandlePrivateStructures();
}

The actual messages should not implement any constructor and only implement the HandlePrivateProperties and HandlePrivateStructures functions.
</code></pre>
","70945","weismat","70945","weismat","2009-04-01 11:51:05","2009-04-01 12:35:21","Implementing a strategy for the constructor","<c#><constructor><strategy-pattern>","4","0","1","",""
"705067","1","","","2009-04-01 11:23:04","","0","230","<p>I am seeing the above error when running a small number of stored procs in our application.  The actual error that we get is sqlcode=-930, which according to the db2 documentation is: 'There is not enough storage available to process the statement.'</p>

<p>Question: how can i increase the storage available to these procs?  has anyone else encountered this error and if so did you find a solution?</p>

<p>thanks</p>
","68880","","","","","2010-01-13 03:00:03","db2 storage error when running stored procs","<sql><database><stored-procedures><jdbc><db2>","1","1","","",""
"705070","1","705076","","2009-04-01 11:24:04","","2","1478","<p>Just wondering if anyone has had any trouble using a BackgroundWorker Thread in a site running under IIS 7 in Integrated Pipeline mode?</p>

<p>I am trying to use such a beast to update the database schema (admin function, obviously), and it works perfectly in Cassini, but when I deploy to IIS 7, the thread gets about one line of code in and silently ends.  Is there a way to tell why a thread ended?</p>

<p>Thanks in advance.</p>
","691","Darren Oster","23118","","2009-04-21 21:21:01","2010-04-15 04:36:19","BackgroundWorker Thread in IIS7 - FAIL!","<iis><iis-7><backgroundworker>","3","0","1","",""
"705080","1","","","2009-04-01 11:29:09","","7","2163","<p>This is a quick slightly subjective question I need to ask.  In order to become a proficient C programmer, I felt I'd learn C from the k&amp;r.  I find the book a little easygoing, difficult to understand sometimes but easygoing on the whole.</p>

<p>My question here is, do I have to absoultely do all the exercises (even those that stumped me) to become a proficient programmer in C? Or can I skip most of them?  The format and layout of the questions asked are ... difficult, at best without using the tools available to C's rich set of libraries.</p>
","","servicer","3204551","","2015-01-23 11:19:30","2015-01-23 11:19:30","Should I do all the exercises in K&R?","<c><kernighan-and-ritchie>","6","0","","",""
"705081","1","","","2009-04-01 11:29:13","","0","1342","<p>I use MSMQ through WCF to store messages in private queue.
(private queue hosted by Windows Server 2003).
Messages are stored only for 24 hours and automatically removed from queue, somebody know why?</p>
","47029","fred","881229","","2014-04-24 16:02:27","2014-04-24 16:02:27","MSMQ Private queue automatically remove unread message beyond 24 hours","<wcf><message-queue><msmq>","2","0","","",""
"705082","1","","","2009-04-01 11:29:30","","0","147","<p>i do one project in asp , in that i need to open a outlook express (with all fields are filled like from , to , sub , Body etc..)to send mail(i am aware of mailto:). Especially in Body i need to send a normal HTML file(Not as attachment) , Please help me to solve this issue. Thanks in advance</p>
","65415","","3043","","2011-12-01 20:20:29","2011-12-01 20:20:29","Open Outlok with values filled in using ASP","<asp-classic>","2","0","","",""
"705085","1","705236","","2009-04-01 11:30:13","","2","10569","<p>I am using VB6. The tool that i have created extracts few zip files and unzips them onto a folder that i create locally.In the clean up part of my code, i have deleted the folder using this code    </p>

<pre><code>If (f.FolderExists(path + ""Extracted Files"") = True) Then
     f.DeleteFolder (path + ""Extracted Files"")
End If    
</code></pre>

<p>When i run this code, i get an error Run Time Error '70' and Permission Denied  in the line f.DeleteFolder(path + 'Extracted Files'). </p>

<p>Where am i going wrong ? Or do i need to create the folder with a different permission ?</p>
","84963","Mahesh N Kini","728795","","2012-05-05 08:46:22","2012-11-10 23:36:18","RunTime Error '70' Permission Denied in VB6","<vb6>","2","0","","",""
"705090","1","705097","","2009-04-01 11:31:51","","0","2252","<p>I have a datetime column in a table called 'createdDate' were the default value is set to getutcdate(). However when a row is added to the table the createdDate's time value is 1 hour behind the system time. So my question is how do I increase the current database system timestamp by 1 hour?</p>

<p>Thanks in advance. </p>
","26783","Zaps","","","","2009-04-01 11:55:22","Sql Server time 1 hour behind","<sql-server>","3","0","0","",""
"705091","1","705125","","2009-04-01 11:31:59","","0","127","<p>Given <code>p(0,0)</code>, how do I retrieve <code>points{(0,1),(1,1),(1,0),(1,-1),(0,-1),(-1,-1),(-1,0),(-1,1)}</code> which are the perimeter points relative to p offset by 1. </p>
","20300","ken","","","","2009-04-01 11:41:51","retrieve perimeter points relative to center point in grid","<grid><point>","1","0","","",""
"705093","1","821625","","2009-04-01 11:32:20","","3","230","<p>When implementing a <code>COM</code> interface I always assign to the out parameters on success but should I do so also on error?</p>

<pre><code>HRESULT CDemo::Div(/*[in]*/ LONG a, /*[in]*/LONG b, /*[out,retval]*/ LONG* pRet)
{
    if (pRet == NULL)
        return E_POINTER;

    if (b == 0)
    {
        *pRet = 0; // is this redundant?
        return E_INVALIDARG;
    }

    *pRet = a/b;
    return S_OK;
}
</code></pre>

<p>At one time I was bit on the nose by not initializing an out parameter and assuming that if I initialized the variable it will remain that value if I don't change it inside the method. However I used this method from <code>.NET</code> and since the marshaller sees that this is an <code>[out]</code> parameter it discarded the initial value I placed on the call site and put in garbage after the function returned (it was fun debugging that, not). </p>

<p>Is assigning to an <code>out</code> param even on failure overcompensation or should I really do it?</p>

<hr>

<p><strong>Edit:</strong> Even though formally one should not access out params if the function failed I often see (and sometimes write) code like this (using the example from <a href=""https://stackoverflow.com/questions/705093#705131"">sharptooth's post</a>):</p>

<pre><code>ISmth *pSmth = NULL; 
pObj-&gt;GetSmth(&amp;pSmth); // HRES is ignored
if (pSmth) // Assumes that if GetSmth failed then pSmth is still NULL
{ 
    pSmth-&gt;Foo();
    pSmth-&gt;Release();
}  
</code></pre>

<p>This works fine in un-marshalled code (same <a href=""http://msdn.microsoft.com/en-us/library/ms693344"" rel=""nofollow noreferrer"">thread apartment</a>) but if a marshaller is involved is it smart enough to only set the return value if the function succeeded?</p>
","3848","Motti","-1","Motti","2017-05-23 12:01:27","2009-05-04 23:43:25","Should out params be set even if COM function fails?","<com><out-parameters>","3","1","1","",""
"705099","1","705155","","2009-04-01 11:33:36","","10","6182","<p>I like MVVM pattern, once you start using it, you get addicted to it.</p>

<p>I know that in perfect world your View code-behind is almost empty (maybe some code in constructor) and every aspect of View is being manipulated from ViewModel.</p>

<p>But there are times when creating new fields, properties,commands in ViewModel creates more code than implementing same thing in event handler.</p>

<p>At moment I stick to following rule: </p>

<p>If event handler code manipulates very small portion of it's view (for example button click event handler increases font of certain TextBlock that's located on the same view) then it's OK to implement logic inside event handlers. But if View needs to manipulate business logic or access resources that are outside of view, then I assign these responsibilities to ViewModel.</p>

<p>What do You think about my approach? </p>

<p>What do You try to avoid when using event handlers and ViewModel?</p>

<p>What best practices can You recommend when using MVVM pattern?</p>
","447105","Daniil Harik","29336","Denis Troller","2009-04-01 11:54:16","2010-09-22 10:45:05","WPF MVVM Using Commands vs. Event Handlers","<.net><wpf><mvvm><binding>","2","0","5","",""
"705100","1","","","2009-04-01 11:34:03","","1","206","<p>Can anyone explain why and where to use operators and alerts in SQL server management studio?</p>
","","Ravi","1128737","","2012-01-15 15:00:10","2012-01-15 15:00:10","What is use of operators and alerts in SQL server management studio?","<sql-server>","1","0","","",""
"705103","1","705106","","2009-04-01 11:34:36","","0","545","<pre><code>$query4 = mysql_query(""SELECT * FROM comments WHERE content_id = '$id' AND     content = 'thread'
                  INNER JOIN users ON comments.poster = users.id
                  ORDER BY comments.date ASC"");
while ($comment = mysql_fetch_array($query4)) {
}
</code></pre>

<p>all the tables and columns exist and i am connected to the database but it still gives me:</p>

<pre>Warning: mysql_fetch_array(): supplied argument is not a valid MySQL result resource in thread.php on line 63</pre>

<p>What am i doing wrong here?</p>

<p>Thanks in advance.</p>
","","Kriol","83109","David M","2009-04-01 11:39:03","2009-04-01 11:39:03","Inner Join","<php><sql><mysql>","1","1","","",""
"705114","1","705168","","2009-04-01 11:39:44","","11","1449","<p>The way DUnit normally works is you write some published methods, and DUnit runs them as tests. What I want to do is a little different. I want to create tests at run time based on data. I'm trying to test a particular module that processes input files to creates output files. I have a set of test input files with corresponding known good output files. The idea is to dynamically create tests, one for each input file, that process the inputs and check the outputs against the known good ones.</p>

<p>The actual source of data here however isn't important. The difficulty is making DUnit behave in a data-driven way. For the sake of this problem, suppose that the data source were just a random number generator. Here is an example concrete problem that gets to the heart of the difficulty:</p>

<p>Create some test objects (TTestCase or whatever) at runtime, say 10 of them, where each one</p>

<ol>
<li>Is named at run time from a randomly generated integer. (By 'name' I mean the name of the test that appears in the test-runner tree.)</li>
<li>Passes or fails based on a random integer. Pass for even, fail for odd.</li>
</ol>

<p>From the design of DUnit, it <em>looks</em> like it was designed with enough flexibility in mind to make such things possible. I'm not sure that it is though. I tried to create my own test class by inheriting from TAbstractTest and ITest, but some crucial methods weren't accessible. I also tried inheriting from TTestCase, but that class is closely tied to the idea of running published methods (and the tests are named after the methods, so I couldn't just have a single one called, say, 'go', because then all my tests would be called 'go', and I want all my tests to be individually named).</p>

<p>Or alternatively, is there some alternative to DUnit that could do what I want?</p>
","60620","dangph","","","","2009-04-01 11:58:03","Data-driven DUnit testing","<delphi><dynamic><data-driven-tests><dunit>","2","0","9","",""
"705116","1","705129","","2009-04-01 11:39:56","","0","403","<p>I have two tables <strong>poll</strong> and <strong>poll_answers</strong>, which represent a poll and the options to choose from to answer a question from the poll. EX:</p>

<blockquote>
  <p>Am I poor at SQL?</p>
  
  <ul>
  <li>yes</li>
  <li>yes, you do</li>
  <li>change craft</li>
  </ul>
</blockquote>

<p>and the co-responding tables:</p>

<p><strong>poll</strong></p>

<pre><code>pollID pollQuestion

 1 | Am I poor at SQL?
</code></pre>

<hr>

<p><strong>poll_answers</strong></p>

<pre><code>pollAnswerID pollAnswerText pollID

  1 | yes | 1

  2 | yes, you do | 1

  3 | change craft | 1
</code></pre>

<hr>

<p>and this is how I get the data:</p>

<pre><code>$polls=$db-&gt;get_results(""SELECT pollID, pollQuestion FROM poll"",ARRAY_A);
    foreach ($polls as $poll_field)
    {
        $poll['id']=$poll_field['pollID'];
        $poll['question']=$poll_field['pollQuestion'];
        $tmp=$poll['id'];
        //answers
        $answers=$db-&gt;get_results(""SELECT pollAnswerID, pollAnswerText FROM poll_answers WHERE pollID='$tmp'"",ARRAY_A);
            {
            //and so on , I think you get the idea.
            }


    }
</code></pre>

<p>It looks very clumsy to me as I think that it is possible to get the data with only one SQL query using INNER JOIN on the ID match...I just couldn't do it. Can you help? Keep in mind that there are multiple polls in my database. </p>

<hr>

<p><strong>Edit:</strong> thank you for the answers so far. I appreciate the help. But I didn't explain the question well. Is it possible to get all the polls with all the answers in an array or object using only one <code>SELECT</code>. In the answers so far you  used the <code>$tmp</code> variable which is already taken from a previous query. So is it possible to do it or is it me not getting the answers?</p>
","83336","chosta","4370109","chosta","2016-09-24 09:31:45","2016-09-24 09:31:45","How to use one query for two tables representing a poll with multiple answers?","<php><mysql><sql>","3","1","0","",""
"705134","1","","","2009-04-01 11:46:15","","2","10831","<p>I have a SqlDataSource that is supplying data to my GridView. Thats all i am using on my form, thus i have NO code behind at all. But somewhere i need a TRY CATCH block just in case my connection get's lost. What code must i place where?</p>

<p>If i get a error i want my lblMessage Text to be ""No connection"".</p>

<p><strong>Edit</strong></p>

<p>My GridView in my Machine.aspx</p>

<pre><code>&lt;asp:GridView ID=""GridView1"" runat=""server"" AllowPaging=""True"" AutoGenerateColumns=""False"" 
    Height=""209px"" PageSize=""7"" Width=""331px"" AllowSorting=""True"" 
                DataSourceID=""SqlDataSource1""&gt;
    &lt;Columns&gt;
        &lt;asp:BoundField DataField=""Total"" HeaderText=""Total"" ReadOnly=""True"" 
            SortExpression=""Total"" DataFormatString=""{0:R#,###,###}"" &gt;
            &lt;HeaderStyle HorizontalAlign=""Left"" /&gt;
        &lt;/asp:BoundField&gt;
        &lt;asp:BoundField DataField=""b134_rmcid"" HeaderText=""Machine""  ReadOnly=""True"" 
            SortExpression=""b134_rmcid"" &gt;
            &lt;HeaderStyle HorizontalAlign=""Left"" /&gt;
        &lt;/asp:BoundField&gt;
        &lt;asp:BoundField DataField=""b134_recdate"" DataFormatString=""{0:d/MM/yyyy}"" 
            HeaderText=""Date"" ReadOnly=""True"" SortExpression=""b134_recdate"" &gt;
            &lt;HeaderStyle HorizontalAlign=""Left"" /&gt;
        &lt;/asp:BoundField&gt;
    &lt;/Columns&gt;
&lt;/asp:GridView&gt;
</code></pre>

<p>My Connection right under my Gridview in my Machine.aspx</p>

<pre><code>&lt;asp:SqlDataSource ID=""SqlDataSource1"" runat=""server"" 
    ConnectionString=""&lt;%$ ConnectionStrings:ODBC_ConnectionString %&gt;"" 
    ProviderName=""&lt;%$ ConnectionStrings:ODBC_ConnectionString.ProviderName %&gt;"" 

    SelectCommand=""SELECT SUM(b134_nettpay) AS Total, b134_rmcid, b134_recdate FROM B134HRE"" 
    onselected=""SqlDataSource1_Selected""&gt;

&lt;/asp:SqlDataSource&gt;
</code></pre>

<p>My Code in my Code Behind file in my Machine.aspx.cs</p>

<pre><code>protected void Page_Load(object sender, EventArgs e)
{
    lblError.Text = ""hello there"";
    SqlDataSource1.Selected += new SqlDataSourceStatusEventHandler(SqlDataSource1_Selected);


}


protected void SqlDataSource1_Selected(object sender, SqlDataSourceStatusEventArgs e)
{

  if (e.ExceptionHandled)
   {

       lblError.Text = ""There is a problem"";  

   }

}
</code></pre>

<p>And still for some ready when i place a BreakPoint in my Selected Event it does not even get to it???</p>

<p>Why?</p>
","33584","Etienne","76337","Etienne","2011-08-24 04:02:08","2017-03-07 07:20:20","How to handle exceptions with a SqlDataSource","<c#><asp.net><vb.net><datagridview><sqldatasource>","5","0","","",""
"705136","1","1299827","","2009-04-01 11:46:56","","2","80","<p>Sometimes, a customer (or tester) needs a patch on an installation of the product I work on.  Sometimes, I brew him a dll containing the fix, so that he can test it.  He overwrites the old dll with the new version and restarts the app.</p>

<p>Every now and then, it appears that the 'new' dll isn't actually used, although I'm absolutely positive that my brand new sparkling bytes were copied <em>over</em> the old dll.</p>

<p>To make things worse, after the first 'hotfixed' run, when restarting the application, the new functionality clearly <em>is</em> loaded..., and the old behaviour is never to be seen again.</p>

<p>Has anyone observed this behaviour?  Would it be possible that the XP loader sort of 'caches' recently used dlls?</p>

<p>(Note: this happens on XP SP2)</p>
","6610","xtofl","","","","2009-08-19 13:09:54","'Cached' behaviour of 'hotfixed' dlls","<dll><caching><windows-xp>","1","0","","",""
"705137","1","705148","","2009-04-01 11:47:35","","1","120","<p>After I published my application none of links works in web site except default.aspx. When I clicked them ""page not found"" is shown. I guess, it is about routing. But I did not do any change on  default mvc routing settings. What could cause this kind of thing?</p>

<p>Thanks.</p>
","4215","yapiskan","","","","2009-04-01 20:45:08","Views does not open in live MVC application","<asp.net-mvc><publishing>","2","0","","",""
"705145","1","","","2009-04-01 11:50:18","","1","753","<p>We have a very slow ASP.NET page with a repeater. It is slow because most of the processing is done in the ItemDataBound event of the repeater. All this processing just gets 2 totals to be shown in each row.</p>

<p>To increase the throughput, it could be a good idea to load the repeater without ItemDataBound event and without the 2 totals.
Instead on loading the page in browser, AJAX calls can be made from each row and totals can be shown asyncronously.</p>

<p>Can you point to any code example where this kind of solution is achieved.</p>

<p>Thanks!</p>
","45029","Puneet","","","","2011-03-29 18:34:11","Replacing item databound with jquery ajax calls","<asp.net><jquery><json>","1","0","","",""
