Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"714213","1","714289","","2009-04-03 14:41:20","","3","19511","<p>I'm a little lost in how to cast templates. I have a function foo which takes a parameter of type <code>ParamVector&lt;double&gt;*</code>. I would like to pass in a <code>ParamVector&lt;float&gt;*</code>, and I can't figure out how to overload the casting operator for my <code>ParamVector</code> class, and Google isn't helping me that much. Does anyone have an example of how to do this? Thanks.</p>

<p>EDIT: Adding some code, sorry I'm an idiot and didn't phrase the original question well at all;</p>

<pre><code>template&lt;class T&gt; class ParamVector 
{
public:
    vector &lt;T&gt; gnome;
    vector &lt;T&gt; data_params;
}

template&lt;class T&gt; class ParamVectorConsumer
{
 public:
 ParamVector&lt;T&gt; test;
}

ParamVector&lt;float&gt; tester;
ParamVectorConsumer&lt;double&gt; cons;
cons.ParamVector = tester
</code></pre>

<p>will fail to compile. I would like to know how to write it so that I can cast the float version of tester to a ParamVector double. Thanks</p>

<p>EDIT2: Casting was the wrong word. I don't mind writing extra code, I just need to know how to get this to be accepted by the compiler so that I can write some sort of conversion code.</p>
","48552","Steve","28169","unwind","2009-04-03 14:58:12","2009-04-03 15:34:52","c++ template casting","<c++><templates>","8","3","2","",""
"714221","1","714234","","2009-04-03 14:42:39","","6","7095","<p>In VB.NET on a boolean function if you run an Exit Function line will it return false?</p>
","18309","Ryan","","","","2016-09-23 02:48:50","Does Exit Function return false?","<vb.net>","4","2","1","",""
"714229","1","714710","","2009-04-03 14:44:26","","4","2617","<p>I'm using multiple Linux laptops/desktops and want them to ""share"" home directories. </p>

<p>NFS is unfortunately not an option. Therefor I was trying to create a bash script using rsync but I can't figure out how to do it.</p>

<p>This is my example right now</p>

<pre><code>`#`!/bin/bash

sync() {
  rsync -azvR --exclude-from=/home/ME/.rsync_excludes --delete -e 'ssh -ax' $1 $2
}

sync /home/ME server.domain:/home/ME
`#`sync server.domain:/home/ME /home/ME
</code></pre>

<p>I think this would work great if I only where using one single client machine which updates the server files. Correct?</p>

<p>What if I delete a file in one client? That file want be deleted on the other client (after sync's of cause)?</p>

<p>Can I use rsync for this purpose? Should I look for an other program? Hopefully not though...</p>

<p>Edit: Since this solution shouldn't be only for me I would appreciate if the solution would be sort of automatically.</p>

<p>Edit2: Maybe there must be a solution including a repo in somehow. Subversion, Git, Mercurial or someting else.</p>
","6249","Hkkathome","496830","Hkkathome","2011-11-17 18:22:12","2011-11-17 18:22:12","Synchronize home directories from multiple clients to a server","<bash><backup><rsync>","4","0","3","",""
"714230","1","","","2009-04-03 14:44:37","","0","314","<p>just started out with NHIbernate and have one question, probably a bit of a stupi one! ;-)
I have 2 tables, Email and Attachment, an email can have zero or more attachments. so I created a hbm file like this: </p>

<p>

  
    
      
    
    
    
    
    
    
    
    
    </p>

<pre><code>&lt;set name=""Attachments"" table=""Attachments""&gt;
  &lt;key column=""EmailId"" foreign-key=""fk_Attachments_Emails""/&gt;
  &lt;composite-element class=""Foo.Emails.Attachment, Foo.Emails""&gt;
    &lt;!-- PROBLEM HERE!!! --&gt;
    &lt;property name=""Id"" column=""Id"" type=""long""  /&gt;          
    &lt;!-- END PROBLEM --&gt;
    &lt;property name=""Name"" column=""Name"" type=""String"" length=""50""/&gt;
    &lt;property name=""Mime"" column=""MimeType"" type=""String"" length=""50""/&gt;      
    &lt;property name=""Size"" column=""Size"" type=""long"" /&gt;
    &lt;property name=""FilePath"" column=""FilePath"" type=""String"" length=""256""/&gt;
    &lt;property name=""Parsed"" column=""Parsed"" type=""Boolean"" /&gt;
  &lt;/composite-element&gt;
&lt;/set&gt;
</code></pre>

<p>
</p>

<p>As I want to be able to search for the attachments by PK (the Id column in the set) I included it, but now everytime I try to  save an email with attachments I get an error from the db as Nhibernate tries to insert a value into the PK, which my db naturally wont allow. </p>

<p>So, my question is, can I extract the pk for the Attqachment table but stop Nhiberntate from writing it when inserting a an email/attachment? Should I swap to another container like ?? if so wold you be abler to provide an example as I struggling to find a one that I understand!</p>

<p>THanks for your help!</p>
","45187","","","","","2016-08-10 09:52:42","retrieve PK of mapped table with NHibernate","<c#><nhibernate>","2","0","","",""
"714231","1","","","2009-04-03 14:44:41","","12","10898","<p>What are the best practices for ensuring that your SQL can be run repeatedly without receiving errors on subsequent runs?</p>

<p>e.g.</p>

<ul>
<li>checking that tables don't already exist before creating them </li>
<li>checking that columns don't already exist before creating or renaming </li>
<li>transactions with rollback on error</li>
<li>If you drop tables that exist before creating them anew, drop their dependencies first too, and don't forget to recreate them after</li>
<li>Using CREATE OR ALTER PROCEDURE instead of CREATE PROCEDURE or ALTER PROCEDURE if your flavor of SQL supports it</li>
<li>Maintain an internal versioning scheme, so the same SQL just doesn't get run twice in the first place. This way you always know where you're at by looking at the version number.</li>
<li><p>Export the existing data to INSERT statements and completely recreate the entire DB from scratch.</p></li>
<li><p>dropping tables before creating them (not the safest thing ever, but will work in a pinch if you know what you're doing)</p></li>
</ul>

<p>edit:
I was looking for something like this:</p>

<pre><code>IF EXISTS ( SELECT  *
            FROM    sys.objects
            WHERE   object_id = OBJECT_ID(N'[dbo].[foo]')
                    AND OBJECTPROPERTY(object_id, N'IsUserTable') = 1 ) 
DROP TABLE foo
</code></pre>

<p>Do others use statements like this or something better?</p>

<p>edit:
I like Jhonny's suggestion:</p>

<pre><code>IF OBJECT_ID('table_name') IS NOT NULL DROP TABLE table_name
</code></pre>

<p>I do this for adding columns:</p>

<pre><code>IF NOT EXISTS ( SELECT  *
                FROM    SYSCOLUMNS sc
                WHERE   EXISTS ( SELECT id
                                 FROM   [dbo].[sysobjects]
                                 WHERE  NAME LIKE 'TableName'
                                        AND sc.id = id )
                        AND sc.name = 'ColumnName' ) 
    ALTER TABLE [dbo].[TableName] ADD [ColumnName] 
</code></pre>
","76391","Jason M","76391","Jason M","2009-04-03 18:26:39","2017-05-04 23:32:54","Re-runnable SQL Server Scripts","<sql><sql-server><tsql>","9","2","3","","2009-04-03 15:08:03"
"714239","1","","","2009-04-03 14:45:42","","2","14595","<p>I have spend a lot of time trying to figure out how to bind data in my XML file to the TreeView control but I do not know where to start. I even tried going through <a href=""https://stackoverflow.com/questions/188001/two-way-binding-of-xml-data-to-the-wpf-treeview"">Two-way binding of Xml data to the WPF TreeView</a> and Josh Smith's code sample on codeproject, but still can't understand how to begin!!!</p>

<p>I have XML in in a file ""C:\SPDependencies.xml"" (I can change the format if required)!!!:</p>

<pre><code>  &lt;node type=""SPDependencies"" Name=""SPDependencies""&gt;
        &lt;node type=""StoredProc"" Name=""SP1""&gt;
                &lt;node type=""OperationType"" Name=""Type1""&gt;
                        &lt;node type=""TableName"" Name=""Table1""/&gt;
                        &lt;node type=""TableName"" Name=""Table2""/&gt;
                &lt;/node&gt;
                &lt;node type=""OperationType"" Name=""Type2""&gt;
                         &lt;node type=""TableName"" Name=""Table1""/&gt;
                        &lt;node type=""TableName"" Name=""Table2""/&gt;
                &lt;/node&gt;
                 .....
        &lt;/node&gt;
        &lt;node type=""StoredProc"" Name=""SP2""&gt;
              &lt;node type=""OperationType"" Name=""Type1""&gt;
              ...
              ...
        &lt;/node&gt;
&lt;/node&gt;
</code></pre>

<p>I need to display this in the Treeview control in the following format:</p>

<pre><code>&lt;SP1&gt;
   &lt;Type1&gt;
      &lt;Table1&gt;
      &lt;Table2&gt;
      &lt;Table3&gt;
   &lt;Type2&gt;
      &lt;Table1&gt;
      &lt;Table2&gt;
      &lt;Table3&gt;
&lt;SP2&gt;
    &lt;Type1&gt;
........
</code></pre>

<p>Thanks,
Abhi.</p>
","","Abhi","-1","Abhi","2017-05-23 11:46:11","2017-02-22 21:02:21","Binding XML data to WPF treeview Control","<wpf><treeview>","3","0","5","",""
"714241","1","715209","","2009-04-03 14:46:09","","0","1391","<p>I'm trying to send an email with embedded images through a delphi application using Indy, but somehow it isn't working.</p>

<p>I compared the contents of the email I sent with one sent from gmail, and everything seens fine, but I might be missing some little detail.</p>

<p>Gmail shows the attached image of my email as a normal attachment, but it is set correctly as inline.</p>

<p><strong>EDIT</strong></p>

<p>Solved using the <a href=""http://www.indyproject.org/Sockets/Blogs/RLebeau/20080116.EN.aspx"" rel=""nofollow noreferrer"">TIdMessageBuilderHtml</a> it worked perfectly on the first try.</p>
","727","Fabio Gomes","49246","Fabio Gomes","2009-04-06 12:57:46","2009-04-06 12:57:46","Images aren't being displayed as embedded in email sent by my application","<delphi><email><gmail><indy>","1","0","","",""
"714242","1","714380","","2009-04-03 14:46:30","","33","2803","<p>What are your opinions and expectations on <a href=""http://code.google.com/p/unladen-swallow/wiki/ProjectPlan"" rel=""nofollow noreferrer"">Google's Unladen Swallow</a>? From their project plan:</p>

<blockquote>
  <p>We want to make Python faster, but we
  also want to make it easy for large,
  well-established applications to
  switch to Unladen Swallow.</p>
  
  <ol>
  <li>Produce a version of Python at least 5x faster than CPython.</li>
  <li>Python application performance should be stable.</li>
  <li>Maintain source-level compatibility with CPython
  applications.</li>
  <li>Maintain source-level compatibility with CPython extension
  modules.</li>
  <li>We do not want to maintain a Python implementation forever; we view
  our work as a branch, not a fork. </li>
  </ol>
</blockquote>

<p>And even sweeter:</p>

<blockquote>
  <p>In addition, we intend to remove the
  GIL and fix the state of
  multithreading in Python. We believe
  this is possible through the
  implementation of a more sophisticated
  GC</p>
</blockquote>

<p>It almost looks too good to be true, like the best of PyPy and Stackless combined. </p>

<p>More info:</p>

<ul>
<li>Jesse Noller: <a href=""http://jessenoller.com/2009/03/26/pycon-unladen-swallow/"" rel=""nofollow noreferrer"">""Pycon: Unladen-Swallow""</a></li>
<li>ArsTechnica:  <a href=""http://arstechnica.com/open-source/news/2009/03/google-launches-project-to-boost-python-performance-by-5x.ars"" rel=""nofollow noreferrer"">""Google searches for holy grail of Python performance""</a></li>
</ul>

<p>Update: as DNS pointed out, there was related question: <a href=""https://stackoverflow.com/questions/695370/what-is-llvm-and-how-is-replacing-python-vm-with-llvm-increasing-speeds-5x"">What is LLVM and How is replacing Python VM with LLVM increasing speeds 5x?</a></p>
","60711","vartec","-1","David Locke","2017-05-23 12:34:01","2010-03-26 11:17:49","Opinions on Unladen Swallow?","<python><llvm><unladen-swallow>","7","8","7","2013-02-14 09:52:19",""
"714243","1","715060","","2009-04-03 14:46:58","","3","7804","<p>This is possibly related to a classpath problem, but I'm really not sure at this point, since I don't get this error on some machines.</p>

<p>The error at the top of the stack is <code>SAX2 driver class org.apache.crimson.parser.XMLReaderImpl not found</code>.  Why would I get this error only in some environments, but not others?  How can I further investigate and/or fix this?</p>

<p><strong>Environments:</strong></p>

<ul>
<li>Jetty on Mac or PC == OK</li>
<li>Tomcat 5 or 6 on Mac == OK</li>
<li>Tomcat 5 or 6 on Win XP == ERROR</li>
<li>Tomcat 6 on CentOS == ERROR</li>
</ul>

<p><strong>Versions in the POM:</strong></p>

<ul>
<li>batik:batik:jar:1.5:compile</li>
<li>net.sf.saxon:saxon:jar:8.7:compile</li>
<li>batik:batik-transcoder:jar:1.6-1:compile

<ul>
<li>batik:batik-bridge:jar:1.6-1:compile</li>
<li>batik:batik-gvt:jar:1.6-1:compile</li>
<li>batik:batik-awt-util:jar:1.6-1:compile</li>
<li>batik:batik-util:jar:1.6-1:compile</li>
<li>batik:batik-gui-util:jar:1.6-1:compile</li>
<li>batik:batik-ext:jar:1.6-1:compile</li>
<li>xml-apis:xmlParserAPIs:jar:2.0.2:compile</li>
<li>batik:batik-script:jar:1.6-1:compile</li>
<li>batik:batik-svg-dom:jar:1.6-1:compile</li>
<li>batik:batik-dom:jar:1.6-1:compile</li>
<li>batik:batik-css:jar:1.6-1:compile</li>
<li>batik:batik-xml:jar:1.6-1:compile</li>
<li>batik:batik-parser:jar:1.6-1:compile</li>
<li>fop:fop:jar:0.20.5:compile</li>
<li>batik:batik-1.5-fop:jar:0.20-5:compile</li>
<li>xml-apis:xml-apis:jar:1.0.b2:compile</li>
<li>xalan:xalan:jar:2.4.1:compile</li>
<li>xerces:xercesImpl:jar:2.2.1:compile</li>
<li>avalon-framework:avalon-framework:jar:4.0:compile</li>
</ul></li>
</ul>
","61594","Matt Fisher","","","","2018-01-14 04:59:42","""SAX2 driver class org.apache.crimson.parser.XMLReaderImpl not found"" when using Batik in a webapp on Tomcat","<java><tomcat><svg><classpath><batik>","3","3","1","",""
"714246","1","","","2009-04-03 14:47:14","","1","401","<p>I read in a mythical man month that integration takes 3 times the amount of time it took to develop the individual components.</p>

<p>What has you guys experienced?</p>
","39677","Blankman","13911","Bravax","2009-04-03 14:51:42","2009-05-19 12:07:18","Estimating Integration times, is it really 3x?","<integration><estimation>","7","0","2","2017-02-15 21:43:00",""
"714254","1","721180","","2009-04-03 14:48:25","","0","1906","<p>I'm developing an infopath 2007 web-form and I'd like to be able to hide a checkbox.  The control doesn't do this inherently, so does anyone have a good method for hiding them?</p>

<p>Thanks.</p>
","34253","frax","","","","2009-04-06 12:20:07","Infopath 2007: Hide a checkbox control","<sharepoint><checkbox><infopath>","1","0","","",""
"714259","1","714296","","2009-04-03 14:48:44","","0","1552","<p>is there a way to know when the user perform refresh to the page using the
SHDocVw.WebBrowserClass of ie using C#</p>
","67505","Chen Kinnrot","","","","2009-08-22 02:00:03","SHDocVw.WebBrowserClass register to refresh event","<c#><internet-explorer><.net-2.0><shdocvw>","1","0","","",""
"714266","1","714298","","2009-04-03 14:49:20","","1","455","<p>I have this code:</p>

<pre><code>    public void replay() {
        long previous = DateTime.Now.Ticks;
        for (int i = 0; i &lt; 1000; i++) {
            Thread.Sleep(300);
            long cur = DateTime.Now.Ticks;
            Console.WriteLine(cur - previous);
            previous = cur;
        }
    }
</code></pre>

<p>Which is invoked as a separate thread like this:</p>

<pre><code>        MethodInvoker replayer = new MethodInvoker(replay);
        replayer.BeginInvoke(null, null);
</code></pre>

<p>However, if I watch the output, it acts strangely. It outputs <code>i</code> in pairs. For example, it'll wait a full wait, then output <code>i</code>, then quickly output the next <code>i</code> too, then wait again. Why is it doing that and how can I correct it?</p>

<p>It outputs this:</p>

<pre><code>3125040
2968788
2968788
2968788
3125040
2968788
2968788
2968788
3125040
2968788
2968788
2968788
3125040
</code></pre>

<p>If I increase the sleep to more than a second this doesn't happen.</p>
","12243","Malfist","12243","Malfist","2009-04-03 15:06:12","2009-04-03 16:31:20","Why is this code executing faster than expected?","<c#><.net><multithreading><execution>","4","4","","",""
"714275","1","","","2009-04-03 14:51:52","","3","396","<p>After implementing a <code>memcached</code> caching layer into my schema tools I'm wondering if there is more capability to use <code>memcached</code> services other than the canonical:</p>

<pre><code>rec = cache.get(make_cache_key(k))
if rec: return rec
rec = dbi.execute(query_string(k))
cache.set(make_cache_key(k), rec)
return rec
</code></pre>

<p>usage of row caching?</p>

<p>Anything like JSON/XML caching of structured data? Graph data? Images?</p>
","83319","wreel","","","","2015-03-19 18:45:09","What are some of the more interesting ways you have used memcached?","<memcached>","1","0","1","",""
"714282","1","","","2009-04-03 14:52:56","","0","255","<p>I have some classes (4) that are interacting and I would like to show how, basically what functions calls what and maybe the parameters.</p>

<p>I'd also like to show the flow of some operations, but for that I think activity diagrams would do, or maybe sequence diagrams.</p>

<p>Either way, I'm not sure what to use for the first case.</p>
","","master cheif","","","","2011-04-05 20:19:54","Which UML diagrams should I use for this?","<uml>","2","0","","",""
"714283","1","714348","","2009-04-03 14:53:17","","7","3370","<p>In Windows Forms, it was useful at times to have one window that inherited from another window. But in WPF, this is not allowed. Why is there no visual inheritance for WPF windows?</p>
","26339","epotter","305637","","2011-07-29 15:35:13","2012-09-20 08:34:56","Why isn't there visual inheritance in WPF?","<wpf><inheritance>","3","4","1","",""
"714284","1","714654","","2009-04-03 14:53:19","","0","508","<p>I have an ASP.NET MVC project in C# using Forms Authentication and Active Directory is the Membership Provider (users login with their existing uid/pwd).  However, I would like the roles to be supplied by aspnet_Roles (the default table created by the application).   In my Web.config I have:  with default setting for this node.</p>

<p>I successfully followed the <a href=""http://tinyurl.com/aspnetmvc"" rel=""nofollow noreferrer"">NerdDinner</a> sample application PDF and wish to use what I have learned.  In my app I am using the Repository pattern just like NerdDinner.  In NerdDinner, it shows how to use a Helper method to populate a DropDownList.  I would like to do the same, but instead of countries and DropDown I would like to pull Roles from a table and populate check boxes.</p>

<p>In my UsersController.cs I have:</p>

<pre><code>//
// ViewModel Classes
public class UserFormViewModel
{
    // properties
    public User User { get; private set; }
    public SelectList Roles { get; private set; }

    // Constructor
    public UserFormViewModel(User user)
    {
        User = user;
        Roles = new SelectList(Roles.All, ); //this is where I have problems
    }
}
</code></pre>

<p>In my view I have (which of course will not work):</p>

<pre><code>&lt;ul&gt;
    &lt;% foreach (var role in Roles as IEnumerable&lt;SelectListItem&gt;)) { %&gt;
    &lt;li&gt;&lt;%= Html.CheckBox(role.ToString())%&gt; &lt;%= role.ToString() %&gt;&lt;/li&gt;
    &lt;% } %&gt;
&lt;/ul&gt;
</code></pre>

<p>P.S. I am a newbie to .NET, but I love it!  Correct me if I am wrong, but I think this issue has to do with collections and type definitions?</p>

<p>Also, I am familiar with using the ASP.NET configuration tool to add Roles and Users, but I would like to create a custom User Admin section.</p>
","56774","robnardo","","","","2009-04-06 13:00:42","Display list of available Roles from DB as checkboxes like NerdDinner does with Countries","<c#><asp.net-mvc><repository>","2","0","","",""
"714287","1","714424","","2009-04-03 14:53:27","","9","7311","<p>So, I have two threads. </p>

<p>Thread one manages the client connections. (There is only one client and one server)<br>
I call it my server thread.</p>

<p>Thread two manages sending messages to the client.  I call it my message processor thread.</p>

<p>Thread one is responsible, among other things sending a heartbeat to the client periodically.  </p>

<p>When programming I made an assumption that the sockets weren't thread safe, but the buffers were, and as long as I was using seperate buffers for the server and processor threads I would be fine. </p>

<p>I also made the assumption that the ""PrintWriter"" was analogous to the socket buffer in Java.  </p>

<p>Under these assumptions I wrote this function to send a heartbeat:</p>

<pre><code>public void sendHeartBeat(){
        logger.info(""Sending a hearbeat!"");
        PrintWriter printWriter=null;
        try {
            printWriter = new PrintWriter(clientSocket.getOutputStream());
        } catch (IOException e) {
            logger.info(e.toString());
        }
        if(printWriter!=null){
            printWriter.print(""HEARTBEAT#"");
            printWriter.flush();
        }
    }
</code></pre>

<p>The other thread, the ""processor"" one does something similar in that it does:</p>

<pre><code>printWriter=new PrintWriter(theServer.getClientSocket().getOutputStream());
</code></pre>

<p>In this manner I would create a new ""buffer"" every time I wished to send a heartbeat, and my messages would never get overwritten.</p>

<p>Unfortuneately this does not seem to be the case.  And I get an message coming through the pipe like this:
  dsgdsbHEARTBEAT#sdg</p>

<p>This causes a core dump later.</p>

<p>Here are my questions:</p>

<p>1) Sockets are obviously not thread safe, but are the PrintWriters I get from them thread safe?  Or is it just returning the same PrintWriter?</p>

<p>2) What is analogous to the socket buffer in Java?  How should I think about this problem?</p>

<p>3) How do I make it so that these threads do not write to the same buffer on the socket? </p>
","45581","windfinder","","","","2009-04-03 15:21:45","Is a Java socket's PrintWriter thread safe?","<java><multithreading><sockets>","2","0","1","",""
"714303","1","","","2009-04-03 14:58:59","","0","7607","<p>I'm going to try and break this down as simple as I can.  </p>

<p>There are three computers involved.  Local machine (LM), compute node (CN), and data node (DN) will be their names from here on out.  </p>

<p>I have a psexec command which calls a batch file on the compute node.</p>

<pre><code>psexec \\""compute node"" -w WorkingDirectory BatchFileName
</code></pre>

<p>This BatchFileName sets some local variables then an executable which is located in the WorkingDirectory.  This executable loads, but it has a configuration file which points to a bunch of files located on the data node.  This is where my operation breaks down.  If I run the batch locally on the compute node everything works fine.  I'm merely trying to call it from a local machine using psexec instead.  The same account name and password are used for all computers in this case.</p>

<p>The error I get is that it can't open the file located on the data node.  </p>

<p>Batch file:</p>

<pre><code>@echo off
setlocal
set VALUATION_DATE=20090313
set LiTEShome=C:\LiTES
ServiceConsole.exe
endlocal
exit /b 0
</code></pre>

<p>ServiceConsole.exe.config contains:</p>

<pre><code>&lt;add key=""SomeName"" value=""\\Data Node\\Directory\\FileName""/&gt;
</code></pre>

<p>Any help with this would be greatly appreciated.  </p>
","","Chris","505893","Chris","2011-06-21 08:42:45","2014-12-17 09:38:22","PsExec and calling batch files","<batch-file><psexec>","1","0","","",""
"714307","1","714455","","2009-04-03 14:59:27","","23","11693","<p>I have a settings file that is under version control using subversion. Everybody has their own copy of this file, and I need this not to be ever committed. However, like I said, there is already a copy under version control. My question is: <strong>how do I remove this file from version control without deleting everyone's file, then add it to the ignore list so it won't be committed?</strong> I'm using linux command line svn.</p>
","56225","bkildow","","","","2016-10-31 10:08:59","SVN: Ignoring an already committed file","<linux><svn><version-control>","6","1","6","",""
"714308","1","714604","","2009-04-03 14:59:31","","0","945","<p>I'm attempting to add SSL to my server for sending customer details to a client.</p>

<p>It appears to be working on the Server side with the digital certificate (.pfx) being loaded succesfully.</p>

<p>The problem comes when I try to connect with the client. An AuthenticationException is thrown stating that the remote certificate is invalid. The certificate is a self-signed test certificate - could this be the problem?</p>

<p>If not, I'm out of ideas!</p>

<p><strong>EDIT:</strong> The certificate is in the trusted root certificate folder in the MMC on both sides (server and client are being run on the same machine for devel purposes).</p>
","85603","Bailz","85603","Bailz","2009-04-03 15:33:10","2009-09-26 20:09:18","Invalid Digital Certificate","<c#><.net><ssl><digital-certificate>","3","0","1","",""
"714309","1","","","2009-04-03 14:59:36","","16","22894","<p>I have a web setup project which by default shows the virtual directory in the textbox installer screen. I wish that the virtual directory name cannot be edited by the user and always defaults to the one I have setup in my msi. How can this be achieved?</p>
","31750","","","","","2012-06-13 20:31:12","Virtual Directory in Web Setup Project","<windows-installer><web-setup-project>","7","1","5","",""
"714321","1","714344","","2009-04-03 15:02:51","","18","10576","<p>I'm trying to learn some Linq to XML stuff, and I came across the XPathSelectElement function in XElement.  This function seems to do just what I need, but for some reason, I can't use it!  Check out my code:</p>

<pre><code>        XElement rootElement = XElement.Load(dataFile);
        XElement parentElement = rootElement.XPathSelectElement(xPath);
</code></pre>

<p>I have included references to System.Xml.Linq everywhere that is needed.  All the other stuff in that library that I have tried appears to be working, but XPathSelectElement doesn't even appear in the Intellisense in visual studio.  </p>

<p>When building the above code, I get the following error:</p>

<blockquote>
  <p>Error 1   'System.Xml.Linq.XElement'
  does not contain a definition for
  'XPathSelectElement' and no extension
  method 'XPathSelectElement' accepting
  a first argument of type
  'System.Xml.Linq.XElement' could be
  found (are you missing a using
  directive or an assembly
  reference?)   C:\PageHelpControl\PageHelp.cs  155 50  HelpControl</p>
</blockquote>
","3018","Dana","4918","David Schmitt","2009-04-03 15:25:02","2009-04-03 15:25:02","Is there something wrong with my System.Xml.Linq library?","<.net><linq><dll>","2","0","3","",""
"714323","1","714425","","2009-04-03 15:03:15","","0","390","<p>So I'm coding a Greasemonkey script for this website.. Anyway, my problem is I can't attach the onclick event into my newly created anchor.</p>

<p>I don't know what's wrong, maybe because I'm in Greasemonkey thats why It didn't work as expected?</p>

<pre><code>function createButton() {
    var a = document.createElement('a');
    var css = document.createElement('style');
    css.type = 'text/css';
    css.innerHTML = '#prt { position:absolute; right:3em; top: 6em; font-family: Arial,Helvetica,sans-serif; font-weight:bold; font-size:125%; background: #777777 none repeat scroll 0 0; color: white; padding: 6px 12px;}'
    a.href = '#';
    a.innerHTML = 'Print Topic';
    a.id = 'prt';
    a.onclick = getTopic; // DOESN'T WORK
    document.body.insertBefore(a, document.body.lastChild);
    document.body.appendChild(css);
}
</code></pre>

<p>I tried the other technique like setAttribute</p>

<pre><code>a.setAttribute('onclick', function() { alert(""hey""); });
</code></pre>

<p>setAttribute also didn't work..</p>

<p>How come??</p>

<p>Hey guys,</p>

<p>I made it work. Someone helped me over the IRC #greasemonkey.. Thanks broquaint!!</p>

<p>So the problem of using setAttribute or the .onclick property of the element is greasemonkey doesn't support them instead it will return ""Component not available"" error in the JavaScript console.</p>

<p>If you experienced this problem before you must use </p>

<pre><code>element.addEventListener ('click', myClickHandler, false);
</code></pre>

<p>Here's the Wiki: <a href=""http://wiki.greasespot.net/XPCNativeWrapper#Event_Handlers"" rel=""nofollow noreferrer"">http://wiki.greasespot.net/XPCNativeWrapper#Event_Handlers</a></p>
","75882","rymn","75882","rymn","2009-04-03 16:13:17","2009-04-03 16:13:17","I want to attach an event to a link dynamically.. But the onclick attach didnt work","<javascript><greasemonkey>","2","0","","",""
"714332","1","714427","","2009-04-03 15:04:42","","20","62868","<p>I have application hosted Apache UNIX, and I am allowing users to access the application url from citrix environment (from citrix machine). </p>

<p>However, currently its possible to access the url from all the connected machines. I would like to put the restriction that it should be only accessed from citrix machine. So if any one needs to access it, he needs access to citrix machine.</p>

<p>I tried with below:</p>

<pre><code>&lt;Directory /APP&gt;

    Order Deny,Allow

    Deny from all

    Allow from 160.120.25.65

    Allow from 127

&lt;/Directory&gt;
</code></pre>

<p>it didn't work. Any suggestion?</p>

<p>Few replied with iptables solution, however this one loaded on Solaris (it doesn't have builtin firewall to OS as linux). </p>
","85794","Mutant ","85794","David Schmitt","2009-04-07 21:16:07","2009-04-07 21:16:07","Allow request coming from specific IP only","<apache><unix><accessibility>","4","1","9","2012-11-20 14:06:54",""
"714335","1","714355","","2009-04-03 15:04:59","","4","870","<p>I want to be able to grab content from web pages, especially the tags and the content within them. I have tried XQuery and XPath but they don't seem to work for malformed XHTML and REGEX is just a pain.</p>

<p>Is there a better solution. Ideally I would like to be able to ask for all the links and get back an array of URLs, or ask for the text of the links and get back an array of Strings with the text of the links, or ask for all the bold text etc.</p>
","69803","Ankur","","","","2009-04-03 18:53:48","What is the best way to screen scrape poorly formed XHTML pages for a java app","<java><regex><xpath><screen-scraping><xquery>","4","2","2","",""
"714339","1","715184","","2009-04-03 15:05:37","","2","4586","<p>I've had some problems with reading and writing UTF-8 from servlets on Tomcat 6 / Linux. request and response were utf-8, browser was utf-8, URIEncoding was set in server.xml on both connectors and hosts. Ins short, every known thing for me in code itself, and server configuration was utf-8. </p>

<p>When reading request, I've had to take byte array from String, and then convert that byte array into String again. When writing request I've had to write bytes, not String itself, in order to get proper response (otherwise I would get an exception that says some non ASCII character is not valid ISO 8859-1).</p>
","4433","Slartibartfast","1969","bwalliser","2009-04-13 02:10:01","2011-12-19 23:39:34","UTF-8 and Servlets on Tomcat/Linux","<java><tomcat><encoding><servlets><utf-8>","2","1","4","",""
"714342","1","1183603","","2009-04-03 15:06:09","","0","354","<p>I ran into a small roadblock this morning with HandleError.  Users are directed properly to the /Views/Shared/Error.aspx.  This view uses a Master Page which also displays just fine.  It also logs the particulars of the ViewData.Model.Exception in its Page_Load method.  An acceptable use of codebehind in my opinion.</p>

<p>My problem is this:  The page contains a strongly-typed Partial View that contains some of the user's input data.  I would like to retain access to that data even after the exception occurs - so the user isn't doubly-penalized for our exception (being presented with an error message AND losing their form values).</p>

<p>Is there a way to accomplish this using HandleError or another reusable attribute?</p>
","56018","Iconic","56018","Iconic","2009-04-03 16:01:17","2009-07-26 02:43:05","HandleError with strongly-typed Partial View","<c#><asp.net-mvc>","2","0","0","",""
